time,cont,conterr
-2.0,1.958420652745656,0.017
-1.999999001486221,1.9589216087366723,0.033
-1.9999980017737455,1.9828673051072463,0.052
-1.9999970032599663,1.963029447863005,0.105
-1.9999960047461787,1.9736163178064805,0.017
-0.6562387309463749,1.9646993011663922,0.019
-0.6562377324325956,1.962428300673786,0.028
-0.6562367327201202,1.9867747618371725,0.067
-0.6562357342063412,1.9592889764634176,0.088
-0.6562347356925535,1.978559083584507,0.02
-0.6550466589247586,1.964532315836054,0.019
-0.6550456604109796,1.9659015955448313,0.029
-0.6550446606985041,1.9876096884888663,0.063
-0.6550436621847251,1.958687829274198,0.077
-0.6550426636709372,1.980529510482504,0.02
-0.6430929122359619,1.9633300214576148,0.018
-0.6430919137221827,1.964398727571783,0.026
-0.6430909140097072,1.9881774386120181,0.065
-0.6430899154959195,1.9608252415025338,0.077
-0.6430889169821405,1.980863481143182,0.02
-0.6216628466242446,1.9655342278180865,0.018
-0.6216618481104657,1.9641983451753764,0.025
-0.6216608483979902,1.9850381144016502,0.053
-0.6216598498842025,1.9622279182773794,0.079
-0.6216588513704233,1.9796945838308102,0.019
-0.6144277787886059,1.9632298302594116,0.017
-0.6144267802748269,1.9628624625326663,0.024
-0.6144257805623428,1.9895133212547274,0.062
-0.6144247820485635,1.9623949036077177,0.076
-0.6144237835347846,1.9792604219719299,0.018
-0.610866346241719,1.9655676248841538,0.018
-0.6108653477279311,1.9646325070342572,0.025
-0.6108643480154556,1.9928196307954344,0.068
-0.6108633495016766,1.9617937564184986,0.069
-0.6108623509878977,1.9805629075485718,0.02
-0.5534608120254745,1.9664693456679827,0.022
-0.5534598135116953,1.963296624391547,0.029
-0.5534588137992111,1.9947566606273641,0.076
-0.5534578152854321,1.9622947124095145,0.086
-0.5534568167716529,1.9816316136627399,0.022
-0.5475226337871575,1.9661353750073056,0.021
-0.5475216352733783,1.9646659041003245,0.029
-0.5475206355609028,1.992251880672283,0.071
-0.5475196370471238,1.9604912708418563,0.073
-0.5475186385333362,1.9828005109751108,0.022
-0.22948616278241807,1.9646659041003245,0.017
-0.22948516426863907,1.9635971979861568,0.026
-0.22948416455615472,1.993554366248925,0.074
-0.22948316604237573,1.9623281094755827,0.116
-0.22948216752859674,1.9788930542451846,0.019
-0.22352341966665357,1.963296624391547,0.021
-0.22352242115287457,1.963296624391547,0.033
-0.22352142144039044,1.986574379440766,0.067
-0.22352042292661145,1.9598233295205016,0.094
-0.22351942441283223,1.9788596571791168,0.021
-0.19847536343393313,1.962895859598734,0.017
-0.19847436492015413,1.962829065466599,0.025
-0.19847336520767866,1.9859064381194114,0.052
-0.198472366693891,1.9583204615474528,0.073
-0.1984713681801118,1.975920715365155,0.016
0.1971883942448387,1.9626286830701924,0.017
0.1971893927586179,1.9615265798899566,0.024
0.19719039247109338,1.9825667315126365,0.054
0.19719139098487215,1.9606582561721955,0.08
0.19719238949865137,1.975787127100884,0.017
0.2019585331179501,1.9619273446827696,0.017
0.2019595316317293,1.9600905060490432,0.024
0.20196053134421366,1.9856392615908693,0.064
0.20196152985799243,1.9580866820849785,0.074
0.20196252837177164,1.9746850239206486,0.018
0.22827286545045133,1.9610256238989403,0.019
0.22827386396423055,1.9613595945596178,0.028
0.22827486367670602,1.9885114092726952,0.069
0.22827586219049367,1.9628624625326663,0.104
0.22827686070427244,1.9752861711098681,0.019
0.23066537279578236,1.9613595945596178,0.017
0.23066637130957046,1.9614931828238888,0.026
0.23066737102204593,1.9827337168429753,0.053
0.2306683695358247,-2.0,0.083
0.23066936804960392,1.974484641524242,0.017
0.6311066221490305,-2.0,0.023
0.6311076206628092,-2.0,0.294
0.6311086203752936,-2.0,0.111
0.6311096188890728,-2.0,0.124
0.6311106174028516,-2.0,0.121
0.6335638854505317,1.9580532850189112,0.017
0.6335648839643198,1.958687829274198,0.027
0.6335658836767952,1.9787594659809136,0.062
0.633566882190574,1.956450225847659,0.081
0.6335678807043532,1.9720800527673643,0.018
